Ticker,Mean,Sigma,Upper,Lower,LastPrice,BuyZone,SellZone,UnderControl,Slope_5d,Trend_Robust,Actionability,Name,Price,Signal
MAR,367.3990020751953,8.03911090650086,375.4381129816962,359.35989116869445,368.239990234375,False,False,True,-3.097000122070332,DOWN,Neutral,Marriott International,368.24,NONE
MCD,304.93699951171874,3.229460854973205,308.1664603666919,301.7075386567456,302.5299987792969,False,False,True,-2.452996826171859,DOWN,Neutral,McDonald's Corporation,302.53,NONE
MCO,449.4230010986328,11.897931333838756,461.3209324324716,437.52506976479407,452.3500061035156,False,False,True,0.0809997558592947,FLAT,Neutral,Moody's Corporation,452.35,NONE
MDLZ,57.26300048828125,0.8794443721469009,58.14244486042815,56.38355611613435,57.709999084472656,False,False,True,-0.0330001831054764,FLAT,Neutral,"Mondelez International, Inc.",57.71,NONE
MDT,85.62800064086915,2.0964456658025474,87.7244463066717,83.5315549750666,83.79000091552734,False,False,True,-0.6580001831054801,DOWN,Neutral,Medtronic plc.,83.79,NONE
MET,76.61799926757813,1.2882447599887803,77.90624402756691,75.32975450758934,76.05999755859375,False,False,True,-0.4770004272460983,DOWN,Neutral,"MetLife, Inc.",76.06,NONE
META,663.75,18.472453548292368,682.2224535482924,645.2775464517076,659.1500244140625,False,False,True,-5.498992919921973,DOWN,Neutral,"Meta Platforms, Inc.",659.15,NONE
MGM,38.29300041198731,1.0061156679791765,39.29911607996648,37.28688474400813,38.93999862670898,False,False,True,0.053999710083005,FLAT,Neutral,MGM Resorts International,38.94,NONE
MHK,106.38500061035155,2.6701195184109454,109.05512012876252,103.71488109194064,108.2699966430664,False,False,True,-0.2230010986328249,FLAT,Neutral,"Mohawk Industries, Inc.",108.27,NONE
MLM,621.5929992675781,9.363860486032046,630.9568597536102,612.229138781546,618.8900146484375,False,False,True,-2.2969970703125777,FLAT,Neutral,"Martin Marietta Materials, Inc.",618.89,NONE
MOS,24.338000297546387,0.3435047779350272,24.68150507548141,23.99449551961136,24.280000686645508,False,False,True,-0.0169998168945322,FLAT,Neutral,Mosaic Company (The),24.28,NONE
MPC,221.24400024414064,4.254989431114916,225.4989896752556,216.9890108130257,221.1000061035156,False,False,True,2.277001953125004,UP,Neutral,Marathon Petroleum Corporation,221.1,NONE
MRK,117.1129997253418,3.1240894895454328,120.23708921488722,113.98891023579635,114.62000274658205,False,False,True,-1.3109992980957157,DOWN,Neutral,"Merck & Company, Inc.",114.62,NONE
MRNA,53.440999603271486,1.6116480938417257,55.05264769711321,51.82935150942976,52.84999847412109,False,False,True,-0.0730007171630912,FLAT,Neutral,"Moderna, Inc.",52.85,NONE
MS,186.95899963378903,4.693237357345565,191.65223699113463,182.2657622764435,188.6499938964844,False,False,True,0.0009979248046741,FLAT,Neutral,Morgan Stanley,188.65,NONE
MSFT,409.352001953125,19.89832145896468,429.2503234120897,389.4536804941603,415.75,False,False,True,0.0769989013671846,FLAT,Neutral,Microsoft Corporation,415.75,NONE
MSI,441.7540008544922,3.705315500759703,445.4593163552519,438.0486853537325,443.1700134277344,False,False,True,-0.2839965820312847,FLAT,Neutral,"Motorola Solutions, Inc.",443.17,NONE
MTB,219.04099731445316,1.4612627595908478,220.502260074044,217.57973455486228,219.6999969482422,False,False,True,-0.0289978027344053,FLAT,Neutral,M&T Bank Corporation,219.7,NONE
MTCH,34.75,1.5245978567068652,36.27459785670686,33.22540214329314,35.65999984741211,False,False,True,0.0720001220703087,FLAT,Neutral,"Match Group, Inc.",35.66,NONE
NDAQ,87.08400115966796,1.6779624694186366,88.7619636290866,85.40603869024933,87.04000091552734,False,False,True,-0.4549995422363329,DOWN,Neutral,"Nasdaq, Inc.",87.04,NONE
NEM,114.67000045776368,3.667309447758407,118.33730990552208,111.00269101000526,111.05999755859376,False,False,True,-1.3870002746582086,DOWN,Neutral,Newmont Corporation,111.06,NONE
NKE,45.0229995727539,1.376186758290351,46.399186331044255,43.64681281446355,44.77999877929688,False,False,True,-0.3299999237060617,FLAT,Neutral,"Nike, Inc.",44.78,NONE
NRG,162.11200103759765,8.493115075455078,170.60511611305273,153.61888596214257,154.52999877929688,False,False,True,-3.397998046875013,DOWN,Neutral,"NRG Energy, Inc.",154.53,NONE
NTAP,103.9770004272461,5.514711622381103,109.4917120496272,98.462288804865,108.4000015258789,False,False,True,1.1970001220702997,FLAT,Neutral,"NetApp, Inc.",108.4,NONE
NTRS,159.79900360107422,6.406190515339301,166.2051941164135,153.39281308573493,165.38999938964844,False,False,True,2.1299987792968675,UP,Neutral,Northern Trust Corporation,165.39,NONE
NVDA,197.7429992675781,4.969371880006955,202.71237114758503,192.7736273875712,199.63999938964844,False,False,True,-0.3639984130859569,FLAT,Neutral,NVIDIA Corporation,199.64,NONE
NVR,6815.740966796875,153.47201760184436,6969.21298439872,6662.268949195031,6669.009765625,False,False,True,-115.00205078125026,DOWN,Neutral,"NVR, Inc.",6669.01,NONE
NWS,29.621999740600582,0.8210804553036154,30.4430801959042,28.80091928529697,30.399999618530277,False,False,True,0.1640001296997023,FLAT,Neutral,News Corporation,30.4,NONE
NWSA,25.693000030517577,0.7165820194380431,26.40958204995562,24.97641801107953,26.309999465942383,False,False,True,0.1279998779296852,FLAT,Neutral,News Corporation,26.31,NONE
O,64.09099960327148,0.6115443698141062,64.7025439730856,63.47945523345738,64.08000183105469,False,False,True,-0.3599987030029422,DOWN,Neutral,Realty Income Corporation,64.08,NONE
OMC,77.36699981689453,1.3200346353542136,78.68703445224875,76.04696518154032,76.81999969482422,False,False,True,-0.4089996337890731,DOWN,Neutral,Omnicom Group Inc.,76.82,NONE
ORCL,170.2449981689453,14.516433292327807,184.7614314612731,155.7285648766175,176.27999877929688,False,False,True,1.2360000610351374,FLAT,Neutral,Oracle Corporation,176.28,NONE
ORLY,93.43599929809572,0.4627016575476117,93.89870095564332,92.9732976405481,93.23999786376952,False,False,True,0.0149993896484302,FLAT,Neutral,"O'Reilly Automotive, Inc.",93.24,NONE
OTIS,80.37099990844726,1.3103986526416598,81.68139856108893,79.0606012558056,79.48999786376953,False,False,True,-0.6730010986328208,DOWN,Neutral,Otis Worldwide Corporation,79.49,NONE
OXY,56.35900077819824,1.4817667655534772,57.84076754375173,54.87723401264476,57.83000183105469,False,False,True,1.0650001525878825,UP,Neutral,Occidental Petroleum Corporatio,57.83,NONE
PANW,167.7690002441406,7.376558738291678,175.1455589824323,160.39244150584892,173.2100067138672,False,False,True,2.23600006103516,UP,Neutral,"Palo Alto Networks, Inc.",173.21,NONE
PAYC,124.84899826049804,5.911402164054491,130.76040042455253,118.93759609644356,125.5,False,False,True,-0.5410003662109473,FLAT,Neutral,"Paycom Software, Inc.",125.5,NONE
PAYX,90.9239990234375,2.5182892430792694,93.44228826651675,88.40570978035824,90.9499969482422,False,False,True,-0.1680000305175909,FLAT,Neutral,"Paychex, Inc.",90.95,NONE
PCAR,126.08300018310548,1.4715289782787406,127.5545291613842,124.61147120482671,126.97000122070312,False,False,True,-0.1599998474121292,FLAT,Neutral,PACCAR Inc.,126.97,NONE
PEG,80.89700088500976,1.488825324122887,82.38582620913265,79.40817556088687,80.16000366210938,False,False,True,-0.5069992065429787,DOWN,Neutral,Public Service Enterprise Group,80.16,NONE
PEP,156.09600067138672,1.415025759723758,157.51102643111048,154.68097491166296,155.6999969482422,False,False,True,-0.7140014648437697,DOWN,Neutral,"Pepsico, Inc.",155.7,NONE
PGR,201.68900146484376,4.003391006517893,205.69239247136164,197.68561045832587,205.3300018310547,False,False,True,0.4430007934569908,FLAT,Neutral,Progressive Corporation (The),205.33,NONE
PH,976.5719970703124,14.53198401954638,991.1039810898588,962.040013050766,973.8800048828124,False,False,True,-7.18499755859386,DOWN,Neutral,Parker-Hannifin Corporation,973.88,NONE
PLD,141.0449996948242,2.8875034610665,143.9325031558907,138.1574962337577,142.33999633789062,False,False,True,-0.9130020141601708,DOWN,Neutral,"Prologis, Inc.",142.34,NONE
PNC,223.41142578125,2.9847804089684176,226.3962061902184,220.4266453722816,225.08999633789065,False,False,True,-0.1410003662109623,FLAT,Neutral,"PNC Financial Services Group, I",225.09,NONE
PNR,89.9522933959961,0.9934130552740092,90.9457064512701,88.95888034072209,90.4800033569336,False,False,True,-0.2029998779296927,FLAT,Neutral,Pentair plc.,90.48,NONE
PNW,102.80999984741212,1.1467811273070478,103.95678097471917,101.66321872010506,103.4499969482422,False,False,True,-0.3330001831054723,DOWN,Neutral,Pinnacle West Capital Corporati,103.45,NONE
POOL,225.81899871826167,6.895470550757438,232.7144692690192,218.9235281675043,228.67999267578125,False,False,True,0.4249999999999668,FLAT,Neutral,Pool Corporation,228.68,NONE
PPG,111.34400100708008,2.156871060041456,113.50087206712152,109.18712994703864,110.29000091552734,False,False,True,-1.2180000305175955,DOWN,Neutral,"PPG Industries, Inc.",110.29,NONE
PPL,38.97400016784668,0.639483055725278,39.61348322357196,38.33451711212141,38.540000915527344,False,False,True,-0.1909999847412173,DOWN,Neutral,PPL Corporation,38.54,NONE
PSX,159.48599853515626,2.237257138037021,161.72325567319328,157.24874139711923,159.52999877929688,False,False,True,1.1220001220702938,UP,Neutral,Phillips 66,159.53,NONE
PTC,137.4000015258789,3.0407125507999697,140.4407140766789,134.35928897507893,135.8300018310547,False,False,True,-0.7970001220703227,DOWN,Neutral,PTC Inc.,135.83,NONE
PVH,92.45699920654296,4.214568398096191,96.67156760463916,88.24243080844678,95.3499984741211,False,False,True,-0.25000000000001,FLAT,Neutral,PVH Corp.,95.35,NONE
PYPL,49.42200050354004,1.971230788535468,51.39323129207551,47.450769715004576,49.75,False,False,True,-0.236000061035157,FLAT,Neutral,"PayPal Holdings, Inc.",49.75,NONE
QCOM,133.89600067138673,2.773154713481395,136.66915538486813,131.12284595790533,133.9499969482422,False,False,True,-0.5949996948242396,FLAT,Neutral,QUALCOMM Incorporated,133.95,NONE
RHI,26.979999923706053,1.7454576557101358,28.72545757941619,25.23454226799592,27.200000762939453,False,False,True,0.0969999313354444,FLAT,Neutral,Robert Half Inc.,27.2,NONE
RJF,152.28800048828126,2.739001550436143,155.0270020387174,149.5489989378451,153.41000366210938,False,False,True,0.5600006103515411,FLAT,Neutral,"Raymond James Financial, Inc.",153.41,NONE
RL,377.8510009765625,7.569938325957311,385.4209393025198,370.2810626506052,371.1400146484375,False,False,True,-4.570996093750046,DOWN,Neutral,Ralph Lauren Corporation,371.14,NONE
ROK,406.46600036621095,6.372331149980393,412.8383315161913,400.0936692162306,408.9100036621094,False,False,True,-2.032003784179713,DOWN,Neutral,"Rockwell Automation, Inc.",408.91,NONE
ROP,358.7200012207031,6.455916944630266,365.17591816533337,352.2640842760729,363.760009765625,False,False,True,0.7500030517577893,FLAT,Neutral,"Roper Technologies, Inc.",363.76,NONE
ROST,224.6439987182617,2.7295354417511057,227.3735341600128,221.91446327651065,226.9199981689453,False,False,True,-0.3710021972656411,FLAT,Neutral,"Ross Stores, Inc.",226.92,NONE
SBAC,218.6140014648437,4.208343463982541,222.82234492882628,214.4056580008612,219.6000061035156,False,False,True,-1.5629989624023768,DOWN,Neutral,SBA Communications Corporation,219.6,NONE
SBUX,98.50599975585938,1.0414001229325272,99.54739987879192,97.46459963292683,99.54000091552734,False,False,True,-0.0349998474121205,FLAT,Neutral,Starbucks Corporation,99.54,NONE
SHW,336.31699523925784,5.002556876327937,341.3195521155858,331.3144383629299,337.6600036621094,False,False,True,-2.4559967041016284,DOWN,Neutral,Sherwin-Williams Company (The),337.66,NONE
SNPS,442.06299743652346,26.139292793462623,468.2022902299861,415.9237046430608,456.8500061035156,False,False,True,3.0850036621093357,FLAT,Neutral,"Synopsys, Inc.",456.85,NONE
SO,94.43000106811525,1.707213301935025,96.13721437005026,92.7227877661802,93.91000366210938,False,False,True,-0.2839996337890753,FLAT,Neutral,Southern Company (The),93.91,NONE
SPG,203.109001159668,2.40805024218008,205.51705140184805,200.7009509174879,203.66000366210935,False,False,True,-1.1019989013672002,DOWN,Neutral,"Simon Property Group, Inc.",203.66,NONE
SPGI,435.6179992675781,10.254579769208618,445.8725790367868,425.3634194983695,439.0299987792969,False,False,True,-0.0760009765625757,FLAT,Neutral,S&P Global Inc.,439.03,NONE
SRE,94.93100051879884,1.923773028136391,96.85477354693522,93.00722749066244,93.91000366210938,False,False,True,-0.1219985961914202,FLAT,Neutral,DBA Sempra,93.91,NONE
STE,223.24500122070316,2.365635487742075,225.6106367084452,220.87936573296105,223.5200042724609,False,False,True,-0.7399978637695588,DOWN,Neutral,STERIS plc (Ireland),223.52,NONE
STT,146.02899780273438,5.284601977692912,151.3135997804273,140.7443958250415,151.25,False,False,True,1.3860015869140514,UP,Neutral,State Street Corporation,151.25,NONE
STZ,161.86900024414064,3.378191843072333,165.24719208721297,158.4908084010683,159.30999755859375,False,False,True,-0.8880004882812654,DOWN,Neutral,"Constellation Brands, Inc.",159.31,NONE
SYY,74.70199966430664,1.2196423729000383,75.92164203720668,73.4823572914066,75.80999755859375,False,False,True,-0.1650001525878976,FLAT,Neutral,Sysco Corporation,75.81,NONE
TDY,645.2640014648438,8.090412532097309,653.354413996941,637.1735889327465,651.75,False,False,True,4.27999877929683,UP,Neutral,Teledyne Technologies Incorpora,651.75,NONE
TEAM,66.41600151062012,5.483773383444244,71.89977489406436,60.93222812717588,67.62000274658203,False,False,True,0.3889999389648395,FLAT,Neutral,Atlassian Corporation,67.62,NONE
TGT,125.6970001220703,5.10502241036966,130.80202253243996,120.59197771170064,130.1699981689453,False,False,True,0.5080017089843474,FLAT,Neutral,Target Corporation,130.17,NONE
TJX,159.53600006103517,1.225744271722048,160.76174433275722,158.31025578931312,158.35000610351562,False,False,True,-0.5879974365234442,DOWN,Neutral,"TJX Companies, Inc. (The)",158.35,NONE
TMUS,193.9860000610352,3.42960066867104,197.4156007297062,190.5563993923641,194.07000732421875,False,False,True,-1.6639984130859538,DOWN,Neutral,"T-Mobile US, Inc.",194.07,NONE
TRGP,237.77399749755855,3.642772346569757,241.41676984412837,234.13122515098885,239.91000366210935,False,False,True,1.4040008544921416,UP,Neutral,"Targa Resources, Inc.",239.91,NONE
TRMB,67.65199966430664,1.5352078513039762,69.18720751561062,66.11679181300266,67.04000091552734,False,False,True,-0.4910003662109405,DOWN,Neutral,Trimble Inc.,67.04,NONE
TSLA,378.71900634765626,17.94587434374358,396.66488069139984,360.7731320039127,373.7200012207031,False,False,True,-5.878997802734444,DOWN,Neutral,"Tesla, Inc.",373.72,NONE
TTWO,210.6239990234375,7.236562169116598,217.8605611925541,203.3874368543209,209.8999938964844,False,False,True,-0.2940002441406683,FLAT,Neutral,"Take-Two Interactive Software, ",209.9,NONE
TXT,91.16399993896484,1.119794333028761,92.2837942719936,90.04420560593609,90.37000274658205,False,False,True,-0.4519996643066412,DOWN,Neutral,Textron Inc.,90.37,NONE
TYL,335.00299377441405,10.821514697043348,345.8245084714574,324.1814790773707,335.739990234375,False,False,True,-1.328997802734392,FLAT,Neutral,"Tyler Technologies, Inc.",335.74,NONE
UDR,34.825970840454104,0.459235439380058,35.28520627983416,34.366735401074045,34.90999984741211,False,False,True,-0.2020000457763736,DOWN,Neutral,"UDR, Inc.",34.91,NONE
UHS,180.73899841308597,1.517486288740744,182.25648470182668,179.2215121243452,181.17999267578125,False,False,True,-0.1460021972656372,FLAT,Neutral,"Universal Health Services, Inc.",181.18,NONE
ULTA,548.2919982910156,18.90914178746172,567.2011400784774,529.3828565035539,564.4400024414062,False,False,True,1.383001708984331,FLAT,Neutral,"Ulta Beauty, Inc.",564.44,NONE
USB,56.41099967956543,0.5195394410845968,56.930539120650025,55.89146023848083,56.630001068115234,False,False,True,-0.1000000000000037,FLAT,Neutral,U.S. Bancorp,56.63,NONE
V,311.7200012207031,3.8461939822311786,315.5661952029343,307.87380723847195,308.8800048828125,False,False,True,-1.8929962158203435,DOWN,Neutral,Visa Inc.,308.88,NONE
VICI,28.425000190734863,0.2840677765343514,28.709067967269213,28.140932414200517,28.51000022888184,False,False,True,-0.1579999923706087,DOWN,Neutral,VICI Properties Inc.,28.51,NONE
VLO,234.4730010986328,5.934244652622729,240.40724575125557,228.53875644601007,233.8300018310547,False,False,True,2.844001770019531,UP,Neutral,Valero Energy Corporation,233.83,NONE
VMC,292.6539947509765,3.507100405103221,296.1610951560798,289.1468943458733,292.7099914550781,False,False,True,-0.2660003662109763,FLAT,Neutral,Vulcan Materials Company (Holdi,292.71,NONE
VRSK,175.38699951171876,5.770263068785525,181.15726258050427,169.61673644293325,177.13999938964844,False,False,True,-0.2720016479492335,FLAT,Neutral,"Verisk Analytics, Inc.",177.14,NONE
VTR,83.99800033569336,1.7474352711892431,85.74543560688261,82.25056506450412,82.93000030517578,False,False,True,-0.8889999389648555,DOWN,Neutral,"Ventas, Inc.",82.93,NONE
VTRS,14.263000011444092,0.4978855105476032,14.760885521991694,13.76511450089649,14.75,False,False,True,-0.0210000038146988,FLAT,Neutral,Viatris Inc.,14.75,NONE
WEC,115.51800003051758,1.315310390855235,116.8333104213728,114.20268963966237,115.56999969482422,False,False,True,-0.236000823974622,FLAT,Neutral,"WEC Energy Group, Inc.",115.57,NONE
WELL,208.56900024414065,3.94958688665862,212.51858713079923,204.619413357482,208.2400054931641,False,False,True,-1.430999755859382,DOWN,Neutral,Welltower Inc.,208.24,NONE
WFC,82.13000106811523,2.1417848716412986,84.27178593975653,79.98821619647394,80.51000213623047,False,False,True,-0.3190002441406339,FLAT,Neutral,Wells Fargo & Company,80.51,NONE
WMB,71.25800094604492,0.6422487190785521,71.90024966512347,70.61575222696636,71.6500015258789,False,False,True,0.1189994812011667,FLAT,Neutral,"Williams Companies, Inc. (The)",71.65,NONE
WTW,291.8870025634766,5.501492135755632,297.38849469923224,286.38551042772093,290.8900146484375,False,False,True,-1.8660003662109756,DOWN,Neutral,Willis Towers Watson Public Lim,290.89,NONE
WY,24.807999992370604,0.3594689451582138,25.167468937528817,24.44853104721239,25.0,False,False,True,-0.1010000228881868,DOWN,Neutral,Weyerhaeuser Company,25.0,NONE
WYNN,106.4199996948242,1.9351498608287343,108.35514955565294,104.48484983399548,105.61000061035156,False,False,True,-0.9310005187988406,DOWN,Neutral,"Wynn Resorts, Limited",105.61,NONE
XEL,80.04300079345703,1.2806244030811849,81.32362519653822,78.76237639037583,79.4800033569336,False,False,True,-0.5409996032714868,DOWN,Neutral,Xcel Energy Inc.,79.48,NONE
XOM,149.78899841308595,2.09706279825968,151.88606121134563,147.69193561482626,150.52999877929688,False,False,True,0.999999999999998,UP,Neutral,Exxon Mobil Corporation,150.53,NONE
XRAY,12.177000141143798,0.3072115080585103,12.484211649202308,11.869788633085289,11.899999618530272,False,False,True,-0.1840001106262216,DOWN,Neutral,DENTSPLY SIRONA Inc.,11.9,NONE
XYL,124.23300170898438,3.786022350548971,128.01902405953334,120.4469793584354,121.69000244140624,False,False,True,0.2160003662109274,FLAT,Neutral,Xylem Inc.,121.69,NONE
YUM,161.09599914550782,1.16513384425666,162.2611329897645,159.93086530125117,160.72999572753906,False,False,True,-0.6880004882812638,DOWN,Neutral,"Yum! Brands, Inc.",160.73,NONE
ZBRA,230.3969985961914,4.992447094476991,235.3894456906684,225.4045515017144,226.8699951171875,False,False,True,-2.131999206543001,DOWN,Neutral,Zebra Technologies Corporation,226.87,NONE
A,,,,,,,,,,,,"Agilent Technologies, Inc.",114.42,NONE
AAPL,,,,,,,,,,,,Apple Inc.,273.43,NONE
ABBV,,,,,,,,,,,,AbbVie Inc.,200.95,NONE
ABT,,,,,,,,,,,,Abbott Laboratories,92.48,NONE
ACN,,,,,,,,,,,,Accenture plc,178.28,NONE
ADI,,,,,,,,,,,,"Analog Devices, Inc.",403.88,NONE
ADM,,,,,,,,,,,,Archer-Daniels-Midland Company,70.03,NONE
AES,,,,,,,,,,,,The AES Corporation,14.5,NONE
AIG,,,,,,,,,,,,"American International Group, I",76.33,NONE
AIZ,,,,,,,,,,,,"Assurant, Inc.",230.46,NONE
ALLE,,,,,,,,,,,,Allegion plc,147.42,NONE
AMAT,,,,,,,,,,,,"Applied Materials, Inc.",403.91,NONE
AMCR,,,,,,,,,,,,Amcor plc,39.64,NONE
AMD,,,,,,,,,,,,"Advanced Micro Devices, Inc.",305.33,NONE
AMZN,,,,,,,,,,,,"Amazon.com, Inc.",255.08,NONE
ANET,,,,,,,,,,,,"Arista Networks, Inc.",172.55,NONE
APA,,,,,,,,,,,,APA Corporation,38.66,NONE
APD,,,,,,,,,,,,"Air Products and Chemicals, Inc",303.65,NONE
AVGO,,,,,,,,,,,,Broadcom Inc.,419.94,NONE
AXP,,,,,,,,,,,,American Express Company,318.55,NONE
BA,,,,,,,,,,,,Boeing Company (The),234.15,NONE
BAC,,,,,,,,,,,,Bank of America Corporation,52.47,NONE
BBWI,,,,,,,,,,,,"Bath & Body Works, Inc.",20.5,NONE
BBY,,,,,,,,,,,,"Best Buy Co., Inc.",61.5,NONE
BG,,,,,,,,,,,,Bunge Limited,126.42,NONE
BIIB,,,,,,,,,,,,Biogen Inc.,187.88,NONE
BIO,,,,,,,,,,,,"Bio-Rad Laboratories, Inc.",281.42,NONE
BKR,,,,,,,,,,,,Baker Hughes Company,64.49,NONE
BSX,,,,,,,,,,,,Boston Scientific Corporation,65.69,NONE
BWA,,,,,,,,,,,,BorgWarner Inc.,56.14,NONE
CAH,,,,,,,,,,,,"Cardinal Health, Inc.",204.72,NONE
CAT,,,,,,,,,,,,"Caterpillar, Inc.",835.24,NONE
CCL,,,,,,,,,,,,Carnival Corporation,26.65,NONE
CF,,,,,,,,,,,,"CF Industries Holdings, Inc.",125.59,NONE
CI,,,,,,,,,,,,The Cigna Group,279.72,NONE
CINF,,,,,,,,,,,,Cincinnati Financial Corporatio,168.18,NONE
CLX,,,,,,,,,,,,Clorox Company (The),97.66,NONE
CMCSA,,,,,,,,,,,,Comcast Corporation,31.64,NONE
CME,,,,,,,,,,,,CME Group Inc.,285.47,NONE
CMI,,,,,,,,,,,,Cummins Inc.,656.93,NONE
CNC,,,,,,,,,,,,Centene Corporation,41.09,NONE
COO,,,,,,,,,,,,"The Cooper Companies, Inc.",64.95,NONE
COP,,,,,,,,,,,,ConocoPhillips,124.37,NONE
COR,,,,,,,,,,,,"Cencora, Inc.",311.39,NONE
COST,,,,,,,,,,,,Costco Wholesale Corporation,1014.38,NONE
CPRT,,,,,,,,,,,,"Copart, Inc.",33.88,NONE
CRL,,,,,,,,,,,,Charles River Laboratories Inte,167.74,NONE
CSX,,,,,,,,,,,,CSX Corporation,46.18,NONE
CTRA,,,,,,,,,,,,Coterra Energy Inc.,33.65,NONE
CTSH,,,,,,,,,,,,Cognizant Technology Solutions ,55.1,NONE
CTVA,,,,,,,,,,,,"Corteva, Inc.",79.63,NONE
CVS,,,,,,,,,,,,CVS Health Corporation,78.86,NONE
CZR,,,,,,,,,,,,"Caesars Entertainment, Inc.",27.93,NONE
DHR,,,,,,,,,,,,Danaher Corporation,178.57,NONE
DOV,,,,,,,,,,,,Dover Corporation,228.15,NONE
DPZ,,,,,,,,,,,,Domino's Pizza Inc,372.39,NONE
DRI,,,,,,,,,,,,"Darden Restaurants, Inc.",202.34,NONE
DVA,,,,,,,,,,,,DaVita Inc.,155.03,NONE
DVN,,,,,,,,,,,,Devon Energy Corporation,48.15,NONE
EA,,,,,,,,,,,,Electronic Arts Inc.,202.51,NONE
EFX,,,,,,,,,,,,"Equifax, Inc.",174.93,NONE
ELV,,,,,,,,,,,,"Elevance Health, Inc.",346.29,NONE
EMN,,,,,,,,,,,,Eastman Chemical Company,71.92,NONE
ENPH,,,,,,,,,,,,"Enphase Energy, Inc.",36.16,NONE
EPAM,,,,,,,,,,,,"EPAM Systems, Inc.",120.77,NONE
EQIX,,,,,,,,,,,,"Equinix, Inc.",1115.29,NONE
EQT,,,,,,,,,,,,EQT Corporation,58.93,NONE
ETN,,,,,,,,,,,,"Eaton Corporation, PLC",424.5,NONE
EXPD,,,,,,,,,,,,Expeditors International of Was,149.75,NONE
FANG,,,,,,,,,,,,"Diamondback Energy, Inc.",195.59,NONE
FCX,,,,,,,,,,,,"Freeport-McMoRan, Inc.",61.48,NONE
FITB,,,,,,,,,,,,Fifth Third Bancorp,50.89,NONE
FMC,,,,,,,,,,,,FMC Corporation,14.45,NONE
FTV,,,,,,,,,,,,Fortive Corporation,61.11,NONE
GD,,,,,,,,,,,,General Dynamics Corporation,318.71,NONE
GE,,,,,,,,,,,,GE Aerospace,282.34,NONE
GEHC,,,,,,,,,,,,GE HealthCare Technologies Inc.,69.89,NONE
GILD,,,,,,,,,,,,"Gilead Sciences, Inc.",133.64,NONE
GL,,,,,,,,,,,,Globe Life Inc.,153.97,NONE
GNRC,,,,,,,,,,,,Generac Holdlings Inc.,218.38,NONE
HAL,,,,,,,,,,,,Halliburton Company,39.65,NONE
HAS,,,,,,,,,,,,"Hasbro, Inc.",96.58,NONE
HIG,,,,,,,,,,,,"The Hartford Insurance Group, I",139.61,NONE
HII,,,,,,,,,,,,"Huntington Ingalls Industries, ",370.14,NONE
HOLX,,,,,,,,,,,,"Hologic, Inc.",76.01,NONE
HON,,,,,,,,,,,,Honeywell International Inc.,214.34,NONE
HRL,,,,,,,,,,,,Hormel Foods Corporation,21.76,NONE
HUBB,,,,,,,,,,,,Hubbell Inc,557.85,NONE
HUM,,,,,,,,,,,,Humana Inc.,214.95,NONE
IBM,,,,,,,,,,,,International Business Machines,231.08,NONE
ICE,,,,,,,,,,,,Intercontinental Exchange Inc.,157.48,NONE
IDXX,,,,,,,,,,,,"IDEXX Laboratories, Inc.",560.93,BUY
IEX,,,,,,,,,,,,IDEX Corporation,206.64,NONE
IFF,,,,,,,,,,,,International Flavors & Fragran,70.94,NONE
ILMN,,,,,,,,,,,,"Illumina, Inc.",125.44,NONE
INCY,,,,,,,,,,,,Incyte Corporation,95.47,NONE
INVH,,,,,,,,,,,,Invitation Homes Inc.,27.3,NONE
IP,,,,,,,,,,,,International Paper Company,33.54,NONE
IQV,,,,,,,,,,,,"IQVIA Holdings, Inc.",160.68,NONE
ISRG,,,,,,,,,,,,"Intuitive Surgical, Inc.",478.82,NONE
IVZ,,,,,,,,,,,,Invesco Ltd,25.37,NONE
JBHT,,,,,,,,,,,,"J.B. Hunt Transport Services, I",253.71,NONE
KDP,,,,,,,,,,,,Keurig Dr Pepper Inc.,28.53,NONE
KEYS,,,,,,,,,,,,Keysight Technologies Inc.,346.53,NONE
KLAC,,,,,,,,,,,,KLA Corporation,1815.43,NONE
KR,,,,,,,,,,,,Kroger Company (The),69.1,NONE
L,,,,,,,,,,,,Loews Corporation,112.42,NONE
LDOS,,,,,,,,,,,,"Leidos Holdings, Inc.",147.6,NONE
LEN,,,,,,,,,,,,Lennar Corporation,94.18,NONE
LHX,,,,,,,,,,,,"L3Harris Technologies, Inc.",330.22,NONE
LIN,,,,,,,,,,,,Linde plc,508.06,NONE
LKQ,,,,,,,,,,,,LKQ Corporation,31.37,NONE
LMT,,,,,,,,,,,,Lockheed Martin Corporation,529.79,NONE
LRCX,,,,,,,,,,,,Lam Research Corporation,258.56,NONE
LULU,,,,,,,,,,,,lululemon athletica inc.,141.66,NONE
LUV,,,,,,,,,,,,Southwest Airlines Company,37.75,NONE
LVS,,,,,,,,,,,,Las Vegas Sands Corp.,51.95,NONE
LYV,,,,,,,,,,,,"Live Nation Entertainment, Inc.",153.21,NONE
MA,,,,,,,,,,,,Mastercard Incorporated,502.38,NONE
MAS,,,,,,,,,,,,Masco Corporation,75.4,NONE
MCHP,,,,,,,,,,,,Microchip Technology Incorporat,90.64,NONE
MCK,,,,,,,,,,,,McKesson Corporation,836.1,NONE
MKC,,,,,,,,,,,,"McCormick & Company, Incorporat",51.89,NONE
MKTX,,,,,,,,,,,,"MarketAxess Holdings, Inc.",163.61,NONE
